continent,iso_code,location,year,month,weekday,date,gdp_per_capita,extreme_poverty,life_expectancy,human_development_index
North America,CAN,Canada,2020,7,5,2020-07-25,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,6,2020-07-26,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,0,2020-07-27,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,1,2020-07-28,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,2,2020-07-29,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,3,2020-07-30,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,4,2020-07-31,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,5,2020-08-01,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,6,2020-08-02,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,0,2020-08-03,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,1,2020-08-04,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,2,2020-08-05,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,3,2020-08-06,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,4,2020-08-07,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,5,2020-08-08,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,6,2020-08-09,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,0,2020-08-10,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,1,2020-08-11,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,2,2020-08-12,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,3,2020-08-13,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,4,2020-08-14,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,5,2020-08-15,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,6,2020-08-16,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,0,2020-08-17,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,1,2020-08-18,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,2,2020-08-19,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,3,2020-08-20,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,4,2020-08-21,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,5,2020-08-22,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,6,2020-08-23,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,0,2020-08-24,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,1,2020-08-25,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,2,2020-08-26,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,3,2020-08-27,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,4,2020-08-28,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,5,2020-08-29,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,6,2020-08-30,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,8,0,2020-08-31,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,1,2020-09-01,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,2,2020-09-02,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,3,2020-09-03,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,4,2020-09-04,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,5,2020-09-05,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,6,2020-09-06,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,0,2020-09-07,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,1,2020-09-08,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,2,2020-09-09,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,3,2020-09-10,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,4,2020-09-11,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,5,2020-09-12,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,6,2020-09-13,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,0,2020-09-14,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,1,2020-09-15,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,2,2020-09-16,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,3,2020-09-17,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,4,2020-09-18,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,5,2020-09-19,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,6,2020-09-20,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,0,2020-09-21,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,1,2020-09-22,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,2,2020-09-23,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,3,2020-09-24,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,4,2020-09-25,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,5,2020-09-26,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,6,2020-09-27,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,0,2020-09-28,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,1,2020-09-29,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,9,2,2020-09-30,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,3,2020-10-01,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,4,2020-10-02,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,5,2020-10-03,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,6,2020-10-04,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,0,2020-10-05,44017.591,0.5,82.43,0.929
